"","PCNM7","PCNM48","PCNM29","PCNM3","PCNM15","PCNM34","pH","PREC","PRECDRIEST","rao"
"1",0.12341746538846,-0.026950253951396,-0.0626124783093772,-0.142599926566264,0.157713224161801,-0.0410937064679947,0.347593336954827,0.0716173617045978,-0.254414923279845,-0.0314477850182418
"2",0.0880071255589574,-0.192808841733484,0.0205107678314294,-0.142646304296454,0.130512701790374,-0.0146111556678169,-0.437427773773027,1.08259234538195,0.203676219298703,-0.27528881185485
"3",0.0880674253683875,0.135894734432452,0.0202711465963899,-0.142666634880075,0.130111326389559,-0.0141836313598352,2.96433037271434,0.678202351911011,0.020439762267284,-0.391556902431349
"4",0.0879940555973848,0.0798324738494488,0.0202435045655206,-0.142723532659167,0.130280168245334,-0.014375887185433,3.48767777986625,0.364800106971031,0.020439762267284,-1.64215450453543
"5",-0.0755305532163138,-0.201714023406246,0.0217456304117273,-0.157560345264787,0.169966695328502,-0.00445510264496782,-0.175754070197077,-1.08426403629985,-1.87300362705738,-1.4651371256251
"6",-0.075454060200756,-0.158650744350741,0.0218693529233502,-0.157593709539721,0.170018938659948,-0.00439496769625424,0.0859196333788738,-1.08426403629985,-1.84246421755215,-0.712146886667602
"7",-0.0763316170764288,0.364213155144785,0.0203865678487547,-0.157209161535488,0.167783239390182,-0.00210323180737656,-0.960775180924931,-1.20221111772887,-1.81192480804691,-0.332933152782411
"8",-0.00991277449253582,-0.314839133528478,-0.0283187131947318,-0.162945734147368,-0.103486665867171,-0.0113518006078279,-0.175754070197077,-1.43810528058692,-1.68976717002596,-2.32944697033109
"9",-0.00921777369215955,0.0598768743398573,-0.0278059942048074,-0.163075527016696,-0.103854003270392,-0.0115515223924723,-0.437427773773027,-1.33363786560693,-1.62868835101549,0.625548193740768
"10",-0.00937787404675265,-0.10641880354254,-0.0280465171239294,-0.163041394915282,-0.103642160549421,-0.0123595884729279,-0.175754070197077,-1.26960944997403,-1.68976717002596,0.871378997044251
"11",-0.00849929845198961,0.357086901239435,-0.0274194751564252,-0.16318718935667,-0.10407817702576,-0.0127092277287991,-0.175754070197077,-1.26960944997403,-1.62868835101549,0.634952036605914
"12",-0.161027459442815,0.00581630782387393,-0.187990468016695,-0.0802237010155381,-0.0481458180505032,0.0226068778645325,1.13261444768268,-0.369841714501181,-1.23167602744742,-1.43510992796804
"13",-0.16116776717261,0.115045467883135,-0.188281686647542,-0.0804390603343348,-0.0480886518115049,0.0221327927552703,1.13261444768268,-0.379951464337955,-1.23167602744742,-0.960249362932842
"14",-0.160713170858329,-0.12130517706409,-0.187402677315265,-0.0798213424643938,-0.0482504140078117,0.0234092753397839,1.13261444768268,-0.369841714501181,-1.23167602744742,-1.55005989400257
"15",-0.167047732717265,5.27385952542366e-09,0.541742912157214,-0.0806009278182469,-0.050496321865678,-0.0107245280589548,0.0859196333788738,-2.06827968707914,-2.08677949359404,-1.1954727629337
"16",-0.0618744425950655,-0.0498410430778861,0.0109909908685688,0.129384333667582,-0.0849028158878367,0.0392786261130115,4.2726988905941,0.364800106971031,0.356373266824886,-1.39415651715928
"17",-0.0213702730302839,1.89860819659576e-05,-0.042261718723569,0.152671468889928,-0.0339658625386475,-0.280871476072261,3.22600407629029,0.206414026194912,0.356373266824886,-1.1845795517874
"18",-0.0616885563853487,-0.000596147792987012,0.0109115556272782,0.12929513634863,-0.0851315789535255,0.0388308096289715,2.44098296556244,0.364800106971031,0.356373266824886,1.47548360464838
"19",-0.0615182678026877,0.058882646553021,0.0108878739829164,0.129236211270843,-0.0853447801343671,0.0385434443442848,4.796046297746,0.385019606644578,0.386912676330123,-0.497565577517813
"20",0.0178553684505575,0.0580856934589494,0.0190391720010686,0.174923597128859,0.0449020131203934,0.0435287012327373,-0.69910147734898,0.132275860725239,0.23421562880394,0.830985031341996
"21",0.0177069682315718,0.00311747579400499,0.0190504041239636,0.175000705319552,0.0452101637367201,0.044675412964945,-0.69910147734898,-0.0766589692347477,0.0815185812777571,0.830249296157913
"22",0.0174460155912529,-0.0613202777915898,0.018748554442959,0.174713184792567,0.0445513366900081,0.0440021979495448,-0.437427773773027,-0.0766589692347477,0.264755038309177,1.00705937358242
"23",-0.00763177771405905,-0.0256187165349118,-0.000114154538012354,-0.0213447395000895,0.0960285908976615,0.0949219976572862,0.426095448027613,0.492856938236829,0.845003818908671,0.0362127169351463
"24",-0.00796082036563682,-0.0594715630133714,-1.82643399816409e-05,-0.0212212888264564,0.096900938222339,0.0959254162654193,-0.411260403415433,0.492856938236829,0.875543228413908,0.148491598435573
"25",-0.000384446561522,0.0668291926893915,0.0297743060319046,-0.020842520691176,0.00835548632766674,0.0333673232258266,-0.934607810567336,0.543405687420697,0.936622047424381,0.576244175496628
"26",-0.000817127826462622,0.0277130274248004,0.0299919158904402,-0.0207105868476781,0.00892631599906217,0.0342338487664147,-0.0972519591242907,0.748970600768426,0.936622047424381,0.859572224034987
"27",-0.0164596248374842,-0.00444678816548728,0.0270841857349967,-0.0523855022314837,-0.0164358183535748,-0.0100692774634945,0.661601781245969,1.27130767566839,0.203676219298703,-0.631166792792443
"28",-0.0163860706167769,0.0018184559477654,0.0269628137355343,-0.0523360435550831,-0.016082944726389,-0.00921791525362858,0.923275484821919,1.27130767566839,0.203676219298703,0.373012797309797
"29",0.0106552946127789,8.93186520986806e-05,0.0768293443783412,-0.0675607939030438,-0.047271061089669,-0.219261418740656,-0.201921440554671,-3.84422574173903,-2.88080414073019,0.81301472348017
"30",0.0360972745158865,0.0063243201806301,-0.0118179692560402,-0.0645170578220897,0.0174470242464027,-0.00443128608841521,0.00741752230609004,-2.18959668512042,-1.7203065795312,-0.0820660688396995
"31",0.0362591385428408,-0.00631321341483613,-0.0117739786291845,-0.0645515021497231,0.0173896805932895,-0.00423324599230108,0.112087003736471,-2.18959668512042,-1.7203065795312,0.187706938548877
"32",-0.0216912170049658,-0.00551310298120687,0.0186746019866137,0.00355435390574029,0.0639048950191924,-0.0409042439553489,0.0597522630212792,0.701791768196816,0.875543228413908,-1.35148057628194
"33",0.096917499283738,-0.000433355540940581,-0.00261911815083292,0.0206851506446462,0.0284511763349263,0.152818756040982,-0.568264625561005,0.560255270481986,0.814464409403435,1.01863074974781
"34",-0.0220890715416746,-0.00165086430625074,0.0185272045438436,0.00352527712068091,0.0639529339111162,-0.0399590619654177,-0.672934106991386,0.7590803506052,0.906082637919144,1.37420071196825
"35",-0.114865004730179,-0.0531869568243007,-0.00167854431444544,-0.00804757946783523,0.0292632679047184,0.0332031025963998,0.295258596239635,0.846698182523904,0.936622047424381,-0.302974910109142
"36",-0.109458280062875,-0.0126121720827136,-0.0212206131611927,-0.053803686730114,-0.0872806047501779,0.0131999533984767,-0.5944319959186,1.58470992060837,1.15039791396104,0.622809568594538
"37",-0.0946830396324347,1.28333418506176e-06,0.0316968661344446,-0.055351653832402,-0.0354589961715681,-0.026902040841772,-0.175754070197077,1.54764083787354,1.15039791396104,1.35839865332318
"38",-0.110002743840367,0.0126152371165309,-0.0211013244634345,-0.0538023355798593,-0.0872633218792777,0.0121069014546211,0.0859196333788738,1.54764083787354,1.15039791396104,0.432643527196799
"39",-0.0870525744456696,-2.15326900190065e-06,-0.0265821407658966,-0.0580026289481332,0.08878136418064,0.0013146831554968,0.16442174445166,1.54764083787354,1.15039791396104,1.0580361045822
"40",0.0120552987983493,-8.49888624390765e-06,-0.0457805853986105,-0.0379199978896095,0.229297500867603,-0.00479702386263112,0.687769151603563,1.71950658509869,0.0509791717725206,-2.33662633834063
"41",0.0180429971380526,-6.45300745158473e-06,-0.0506089318443987,-0.0316070760864663,0.207088774216164,0.127186427414124,1.34195341054344,1.27467759228065,0.020439762267284,-0.697727385051263
"42",-0.0160615543287131,-0.00347730909679081,0.0270923918390836,-0.0522534514645988,-0.0171263344644751,-0.00432175743942495,0.661601781245969,0.661352768849722,0.539609723856306,-0.0963385107261139
"43",-0.0159806397562692,0.00604566877482508,0.0268723581383195,-0.0521686771561658,-0.016612912536292,-0.0035614654624387,0.242923855524446,0.661352768849722,0.478530904845832,-0.813231103782902
"44",0.0843331985411604,-0.00719504426331306,-0.0281162999598339,0.0326384762142001,0.00322329954593272,0.0122909705731025,-0.646766736633789,0.327731024236195,0.906082637919144,0.248214578865325
"45",0.0669579119227687,0.00721466092693133,-0.0315908438241205,0.0271049498479352,0.137646625832131,0.0970616219169537,-0.960775180924931,0.142385610562013,0.814464409403435,0.510987354526635
"46",0.0666286846638998,3.8679466707857e-05,-0.0220799005466235,0.0391898935193963,0.0760153223607352,0.0864401919750523,-1.30095099557367,0.142385610562013,0.814464409403435,-0.242441950793835
"47",0.0429954528646511,7.68754056347884e-05,0.0654095496378395,0.0123746650265117,0.130021102634489,-0.288730460926141,-0.672934106991386,0.273812358440069,0.845003818908671,0.369232531089133
"48",0.0497447863611055,1.15500457441166e-05,0.0293102025191763,-0.0607897691001346,-0.0413585310097114,-0.0667768785675753,0.478430188742802,0.452417938889735,0.631227952372015,0.823597680852865
"49",0.0523901720755496,-0.000463399341567389,-0.0457862562388284,-0.0625282528628514,0.0556621334460967,0.183307772917216,0.190589114809255,0.674832435298753,0.722846180887725,-0.495897963484695
"50",0.048008960296267,-4.65043465602635e-05,0.0966077246126131,-0.0587324398812106,-0.148561017695189,-0.0545768672244321,1.13261444768268,0.42882852260393,0.692306771382489,-1.47683162197046
"51",0.0979233182009943,4.77715454530747e-05,-0.038489196412399,-0.0489771812792844,-0.159811773134442,0.0555096942344007,-0.228088810912266,0.42882852260393,0.692306771382489,1.29785285989466
"52",0.0240692639139268,-0.0218963639786433,0.00982177865329384,0.0206301281335173,0.0601368869403389,-0.0169318541814121,-0.620599366276194,0.681572268523269,1.02824027594009,0.246895843175103
"53",-0.0446382968825446,-0.00802259114521243,-0.0173435310981375,0.0147269975386264,-0.0559636596621205,0.00876614126929545,0.0335848926636846,0.681572268523269,1.02824027594009,1.17982607673467
"54",0.054391415875804,-7.16506885147938e-05,-0.0258019156759276,0.17669992015686,-0.0405427461171087,0.0120444903864031,-0.175754070197077,-0.598996044134715,-0.223875513774609,0.427283530061126
"55",0.0556745199694798,3.98769522611835e-05,0.0967598721371207,0.172238208144411,-0.0498634700195028,0.0954261620311424,-0.437427773773027,-0.602365960746973,-0.223875513774609,1.00180403994961
"56",0.0871419380961075,-6.2538035554563e-05,-0.0452426961283364,0.147060879800785,0.0708616961149099,-0.427561672670511,-0.437427773773027,-0.602365960746973,-0.223875513774609,-1.42382923137093
"57",0.0912332439921514,0.000105156282584876,0.0178050442707042,0.138866284066069,0.0853743110591021,0.126958170971933,-0.437427773773027,-0.602365960746973,0.264755038309177,-0.072898303812189
"58",-0.00755192350444821,0.00479742008105347,0.0456902282838048,0.0203695079214934,0.0257851797878729,-0.041325603475321,-0.908440440209742,0.597324353216823,1.05877968544533,1.43599761316797
"59",-0.00754421286085389,0.0174574729793209,0.0455685365570506,0.02038602268397,0.0259108053738607,-0.0408206062086039,-1.92896788415595,0.556885353869729,1.05877968544533,0.697634491617449
"60",-0.0445732768331392,0.00803287533992367,-0.0178208419345447,0.0148089389427462,-0.0553310776561609,0.0109777849524079,0.0597522630212792,0.556885353869729,1.05877968544533,0.601114853461946
"61",-0.00616293728573689,0.0283873701055175,0.0271544204130111,0.0249773857782611,0.0497664804664309,-0.12350146254813,-0.986942551282526,0.546775604032955,1.02824027594009,1.40447401029421
"62",-0.0479801476316464,0.0144640164298948,0.00123771398307043,-0.00732778657420634,0.0791426941250445,0.00615284314202519,-0.201921440554671,0.637763352563917,0.845003818908671,0.0443738334907835
"63",-0.114456524289705,0.0065774732890899,-0.00169210994740319,-0.00802141695664831,0.0284549606709249,0.0314989191653554,-0.751436218064169,0.651243019012948,0.845003818908671,1.22332118326267
"64",-0.114474499855672,0.0275846464551083,-0.00185182708305473,-0.00804316981399747,0.0282198073131313,0.03149191620943,-0.228088810912266,0.651243019012948,0.845003818908671,0.413824893182173
"65",-0.0822516576798471,0.0218697963573423,-0.0375633143355718,-0.00762264339783906,0.0629669825303562,0.055545617471124,0.0859196333788738,0.651243019012948,0.783924999898198,-0.479407385223077
"66",-0.0479170962458887,-0.00726067141133042,0.00138993022302896,-0.00730594304883271,0.0794163115064836,0.00617334339761204,-0.123419329481888,0.637763352563917,0.845003818908671,1.58175551001609
"67",0.0472587728772257,2.27685607345772e-05,0.0199551182294478,0.0081992622205949,-0.189137488917954,-0.0316209074532914,-0.672934106991386,0.506336604685861,0.783924999898198,0.774116639153256
"68",0.0417870273791171,0.0269136635053618,0.00214582838458061,0.0144247899224335,-0.0377328160343309,0.268627667440442,-0.672934106991386,0.691682018360043,1.02824027594009,0.527074662251256
"69",0.0423059969205835,-0.0269684398511013,-0.0206128735071089,0.0224616971468462,-0.0404553717820252,-0.0429802317261113,-0.908440440209742,0.587214603380049,1.02824027594009,0.250673647341395
"70",-0.0762136457106531,0.00414454229823424,-0.0107752080065068,0.00871249065934223,-0.0305186359910373,-0.0366415507815494,-0.5944319959186,0.587214603380049,1.02824027594009,0.800937124490009
"71",-0.0767820247397929,0.000785607660285752,-0.0110153607053533,0.00856637577339674,-0.0306089609702623,-0.0358082824183032,-0.332758292342647,0.654612935625206,1.02824027594009,-0.653545138355603
"72",-0.0758009870160566,-0.0199356322939102,-0.009781303464975,0.00869644925206237,-0.0314388533411188,-0.0410886606075728,-0.542097255203408,1.09270209521873,1.05877968544533,0.300759271810996
"73",-0.0770437478624429,-0.0160603846389683,-0.010690859361922,0.00842281124541244,-0.0311987044480468,-0.0375385530467351,-0.646766736633789,1.09270209521873,1.1198585044558,-1.50117065334388
"74",-0.0290565711968694,-4.95021106582318e-06,-0.00607872748425891,0.0121105114338121,-0.0381730038662801,-0.0193411359941948,-0.934607810567336,0.863547765585193,1.05877968544533,0.712645060896804
"75",-0.00165038356571819,0.00829297594666128,-0.062659605488748,-0.0917654991456303,0.00628749937399552,-0.148542266732954,0.295258596239635,-0.79445120764567,-1.17059720843694,-2.13285638139462
"76",0.00718790596642737,7.14999419222002e-05,0.0818531760112777,-0.0823638952006648,-0.0176245862836991,0.0408529443764699,-0.69910147734898,-0.79445120764567,-1.17059720843694,-0.945329889665243
"77",0.0173509162887446,0.0955923409802953,0.0442805936920482,-0.0728916939120405,-0.0373435900288393,0.0646287965031643,-0.437427773773027,-0.79445120764567,-1.01790016091076,0.550547923554725
"78",0.0169549683742532,-0.10025727343115,0.0439954457960366,-0.0729738713795098,-0.0371384260333201,0.0647002476419646,-0.882273069852145,-0.79445120764567,-1.07897897992123,-0.341057024217659
"79",-0.0638583710268095,0.0481281514242477,0.00396792051095362,0.030996790718327,0.161261388011611,0.0262637308503496,-0.201921440554671,-0.19797596727603,-0.987360751405523,-0.309344384460009
"80",-0.06407985453642,-0.0480080643689969,0.00395201621774945,0.031286552312315,0.161148232471222,0.0270555320963921,-0.149586699839482,-0.238414966623125,-0.987360751405523,0.200927838759236
"81",-0.151933585736212,0.0145561590203395,-0.0288818026391164,0.070533701382396,-0.123445257875612,0.0318545136874273,0.00741752230609004,0.327731024236195,-1.07897897992123,-0.579192929772079
"82",-0.152248525636458,-0.0147246515517133,-0.0291281644156361,0.0709037134561249,-0.123183210999804,0.0320692091883445,-0.463595144130624,0.327731024236195,-0.987360751405523,-2.53104132681998
"83",-0.0824748695127473,0.0243142831118871,0.00858957325340752,0.0897441226440512,-0.0413868397803018,-0.057624104867241,-0.254256181269863,-0.00926063698959067,-0.74304547536363,0.771623992446286
"84",-0.0825548816158071,0.000636259543291684,0.00815376911833071,0.0901163663418688,-0.0405659526402444,-0.0571780701450186,-0.542097255203408,-0.00926063698959067,-0.74304547536363,-1.28547282872855
"85",-0.0828515358959266,-0.0241430040308234,0.00784754292022459,0.0900561578948044,-0.0405304902582228,-0.056484067185817,-0.332758292342647,0.0682474450923399,-0.74304547536363,-0.402690294839236
"86",-0.0503801634410376,5.77751223354519e-05,-0.0874963503503592,0.136974248826157,-0.0807131014623432,0.138122294991803,-0.542097255203408,-0.140687384867647,-0.559809018332211,0.78688881685832
"87",-0.072464067341728,-0.000126018387049099,0.0940440758062277,0.118561011682658,0.0253058006014283,0.206752063626705,-0.803770958779361,-0.140687384867647,-0.590348427837447,0.9847036754272
"88",0.125731903043966,0.410148427251574,-0.0114075825401041,-0.0303620171998025,-0.194372931271411,-0.00111904030613428,-0.69910147734898,-0.868589373115343,-0.92628193239505,0.44237653450849
"89",0.126078857756716,-0.422149337298385,-0.0121742293362278,-0.0310284355158722,-0.195116249219557,-0.00143906798628316,-0.228088810912266,-0.828150373768249,-0.92628193239505,-0.448954304543834
"90",0.126337755319094,0.0138990236955222,-0.0116184265403409,-0.0307820214925974,-0.194644424445373,-0.00158567980624275,-1.03927729199772,-0.828150373768249,-0.865203113384576,0.294445219875563
"91",0.211287600047844,5.4819874476017e-06,-0.0713192378815873,0.150437962638801,0.052821479496891,-0.170799266175865,-0.175754070197077,-0.443979879970854,0.0509791717725206,0.0395011659683193
"92",0.204116035130854,-1.85082536082559e-06,0.096593693251051,0.16351331926183,0.118510102239788,0.126827420731301,0.0859196333788738,-0.443979879970854,-0.0100996472379526,0.0590868259573436
"93",-0.1380875101032,0.0276816671012773,-0.0103341586484914,0.18417936692704,0.0875331503872528,0.0216859816793796,-0.0187498480515069,-0.0968784689082949,-0.284954332785082,-0.232020546095239
"94",-0.137602566161813,0.115851810928825,-0.00978778244069181,0.184358059901811,0.087646086937733,0.0198699205538827,-0.489762514488219,-0.0968784689082949,-0.254414923279845,-0.543236965496705
"95",-0.137602966151532,-0.146694837610337,-0.00984935512600905,0.184191577813449,0.0868400747220779,0.019608450881687,-0.777603588421766,-0.0362199698876535,-0.193336104269372,-1.42830311593068
"96",-0.115895352062524,-0.00562668777495804,-0.0213889193596322,0.180943489609564,-0.0639038427979123,-0.086739546944708,-0.411260403415433,-0.0362199698876535,-0.162796694764135,0.599235607521124
"97",-0.0766943485661038,0.0650039465736166,0.0399013939838198,-0.0996626860101373,0.0972776019126429,-0.122808448752507,-0.437427773773027,-0.110358135357326,-1.35383366546836,-1.84407690794264
"98",-0.0767683893670581,-0.0651364767743526,0.0395158666909375,-0.0997014373066356,0.0975327161395675,-0.123261970786228,2.28397874341687,-0.110358135357326,-1.35383366546836,-2.18764074059521
"99",-0.0856297406279862,0.000339981948656685,-0.0905796256085839,-0.0922066482851629,0.0585410453464452,0.152527097820467,-0.69910147734898,-0.069919136010232,-1.41491248447883,-1.88014956661068
"100",-0.0683792046574213,5.94509968800913e-07,-0.0249270796992179,-0.0372806485130834,-0.130400428018895,-0.0835475952747078,-0.803770958779361,1.56786033754708,1.27255555198198,1.22363555792161
"101",-0.0590459086064939,3.27399683115513e-06,0.0125624577473187,-0.0365754299046998,-0.155628192242054,0.0449941225498121,0.399928077670016,1.56786033754708,1.27255555198198,0.838546786079818
"102",-0.00425840168347798,-0.00583410476812367,0.0301208927094715,-0.0213026435170746,0.00598349218788503,0.0327880496530803,-0.228088810912266,1.18031992713743,1.08931909495056,-0.159208658095397
"103",-0.00430569767102778,0.00814016373773643,0.0300249818964107,-0.0213927622178573,0.00555755004900215,0.0323405330338983,-0.751436218064169,1.12977117795356,1.08931909495056,0.162816406996179
"104",-0.0389191458758387,0.0269423750525097,-0.113976897228623,-0.0299367895950187,-0.0504255892621423,-0.218802771279846,0.00741752230609004,1.12977117795356,1.18093732346627,-1.15318140891833
"105",-0.0745184538233619,-0.00204597446161881,-0.00740109040488961,-0.0377315014438963,-0.0753237923953743,0.119221585015774,-0.123419329481888,1.36566534081161,1.18093732346627,-1.32325907723936
"106",-0.00444920154480764,-0.0367518085846822,0.0302942617083669,-0.0211632874327389,0.00660408675307939,0.0335813663916099,-0.620599366276194,0.823108766238099,1.08931909495056,-0.957424146810515
"107",0.0700992585672474,0.0140421818625489,0.00511163314449583,0.013731175360793,0.0177958473875507,-0.0226878782584514,-0.332758292342647,-0.774231707972123,-0.0100996472379526,1.10594909702903
"108",0.0695655981173294,0.0100571336225693,0.00531206040677328,0.013751629526437,0.0178359718271286,-0.0229468090801529,-0.437427773773027,-0.989906371156626,-0.0100996472379526,-0.195959970701132
"109",0.0676915504208331,-0.00778943624535504,0.00600335996445805,0.0138256379855743,0.0178775388700259,-0.0239188203889873,0.583099670173183,-1.13481278548371,-0.162796694764135,-0.0949709879442982
"110",0.0681530575466861,-0.00524428840252509,0.00589228163423243,0.0138195019784538,0.0178379845239471,-0.023747731458316,-0.0187498480515069,-0.919138122299211,-0.162796694764135,0.685949913335092
"111",0.0561031293678374,3.8319185901152e-06,0.0251250881511882,0.0119610157492187,-0.054808047028629,0.0644822377993796,-0.69910147734898,-1.20558103434113,-0.346033151795555,1.83094392687308
"112",0.0440440357990721,4.62267459201304e-06,-0.0119923356886462,0.0100309111304451,-0.116174398008888,-0.101137826064236,0.347593336954827,-0.84163004021728,-0.437651380311264,-1.32402807634953
"113",0.0695275090233859,-0.00491996036067984,0.00562841885910408,0.0138206758554906,0.017558628208668,-0.0234093594957544,0.0859196333788738,-0.349622214827634,0.0509791717725206,0.894820024642966
"114",0.0697050847113172,-0.00629138146417988,0.00560059618772764,0.0138234683519986,0.0174891563049164,-0.0233950181773967,0.975610225537111,-0.349622214827634,0.23421562880394,0.121374845889414
"115",0.0684328435020803,-6.10831489098353e-06,-0.017437414384447,0.102327481113206,-0.0975245683219611,-0.0132656099934199,0.609267040530777,0.0985766946026606,0.509070314351069,1.01246908326274
"116",0.0723317769482717,0.0777367778009608,-0.00926374304904035,0.104013865889698,0.0267479389314893,0.0194349696658847,-0.69910147734898,0.223263609256201,0.509070314351069,-0.0751357873947972
"117",0.0802646422922749,-0.07755181042971,0.0204011799143289,0.104357821841426,-0.061494732616365,-0.0427453501285763,-0.437427773773027,0.223263609256201,0.509070314351069,0.234121535181859
"118",0.225740361305346,2.93929214515171e-05,-0.0341545077037577,0.00517786601969014,-0.0996650683772897,0.111659711511671,-0.437427773773027,0.243483108929748,0.631227952372015,0.647808221003054
"119",0.202697697669633,2.26922401993359e-06,0.0258631256690639,0.00481657602705185,0.0340234300616135,-0.0247434478594294,0.609267040530777,0.233373359092975,0.631227952372015,1.14264427130281
"120",0.188234436876803,1.37028222446957e-06,-0.0241887101127527,0.00613277524455895,0.0740429049250427,0.0129459005889672,0.609267040530777,0.233373359092975,0.631227952372015,1.21808996379361
"121",0.196455200226827,-5.68300968531856e-05,0.00689315083681983,0.00497772282045788,-0.0331430624264027,-0.0158807857238016,0.347593336954827,-0.093508552296037,0.600688542866779,1.54709084960528
"122",0.209779301652519,1.49027791222091e-05,-0.0558073720801891,-0.00365806650010467,0.0591755870718884,-0.0136375949745586,-0.175754070197077,-0.093508552296037,0.600688542866779,0.173470868713927
"123",0.148262309386266,0.0582571384376964,0.0225153611773463,-0.12897409796081,-0.135024558268469,0.0747694006826706,0.0859196333788738,-1.46506461348498,-0.92628193239505,1.11353271341277
"124",0.148298629246158,-0.0587486801430782,0.0225792263818047,-0.129085196015007,-0.135121529549298,0.0745794033616701,-0.175754070197077,-1.46506461348498,-0.92628193239505,0.148383372811484
"125",-0.00813476492216575,-0.000179825468184938,-0.319351679320752,-0.00363930558140088,0.0190834384248183,0.00439534635716808,0.0859196333788738,-2.73552317630619,-1.93408244606786,-1.28321226120353
"126",-0.0361733691706498,-7.7089674236132e-05,0.488910604792547,-0.00779318909448538,-0.004526384433946,-0.0168298911874207,0.0859196333788738,-2.73552317630619,-1.93408244606786,1.23421497063446
"127",-0.00813453227074355,-0.000155999064176089,-0.319379628815803,-0.00363929019168314,0.0190835195165276,0.0043966226294343,0.347593336954827,-2.73552317630619,-1.93408244606786,-0.36154107213171
